9,April 2005,0.0,0.0,0.0,0.0,0.0002,0.0013,0.431,0.0644,0.0,0.0,0.016,0.0582,0.0176,0.0,0.0048,0.0,0.0,0.002,0.0749,0.0,0.0,0.0,0.0,0.0099,0.0,0.0,0.0375,0.2502,0.0032,0.0,0.0151,0.0126,0.0009;;;;
10,May 2005,0.0,0.0,0.0,0.0,0.0,0.0013,0.4329,0.063,0.0,0.0,0.0136,0.0597,0.0188,0.0,0.0051,0.0,0.0,0.002,0.0775,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0328,0.2561,0.0022,0.0,0.0128,0.0124,0.0;;;;
11,June 2005,0.0,0.0,0.0,0.0,0.0,0.0003,0.4376,0.0623,0.0,0.0,0.0139,0.0576,0.0187,0.0,0.0035,0.0,0.0,0.0027,0.0788,0.0,0.0,0.0,0.0,0.0081,0.0,0.0,0.0306,0.2561,0.0039,0.0,0.0129,0.013,0.0;;;;
12,July 2005,0.0,0.0,0.0,0.0,0.0,0.0003,0.4454,0.0607,0.0,0.0,0.014,0.0553,0.0191,0.0,0.004,0.0,0.0,0.002,0.0775,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0283,0.2564,0.0027,0.0,0.014,0.0122,0.0004;;;;
13,August 2005,0.0,0.0,0.0,0.0,0.0,0.0007,0.4531,0.0574,0.0,0.0,0.0135,0.0534,0.0192,0.0,0.0042,0.0,0.0,0.002,0.0744,0.0,0.0,0.0,0.0,0.0091,0.0,0.0,0.0286,0.2535,0.0055,0.0,0.0138,0.0111,0.0004;;;;
14,September 2005,0.0,0.0,0.0,0.0,0.0003,0.0007,0.4576,0.0547,0.0,0.0,0.013,0.0516,0.0173,0.0,0.0042,0.0,0.0,0.0025,0.0697,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0297,0.2565,0.0061,0.0,0.0145,0.0132,0.0004;;;;
15,October 2005,0.0,0.0,0.0,0.0,0.0003,0.0012,0.4558,0.0545,0.0,0.0,0.0135,0.0509,0.0169,0.0,0.0041,0.0,0.0,0.0019,0.0711,0.0,0.0,0.0,0.0,0.0076,0.0,0.0014,0.0296,0.2533,0.009,0.0,0.0143,0.013,0.0017;;;;
16,November 2005,0.0,0.0,0.0,0.0,0.0003,0.0009,0.4591,0.0522,0.0,0.0,0.014,0.0466,0.0177,0.0,0.0042,0.0,0.0,0.0018,0.0714,0.0,0.0,0.0,0.0,0.0079,0.0,0.0014,0.0305,0.2522,0.0085,0.0,0.0166,0.013,0.0017;;;;
17,December 2005,0.0,0.0,0.0,0.0,0.0003,0.0009,0.4591,0.0501,0.0,0.0,0.0146,0.0457,0.0156,0.0,0.0043,0.0,0.0,0.0014,0.0734,0.0,0.0,0.0,0.0,0.0073,0.0,0.0014,0.0298,0.2577,0.0078,0.0,0.0163,0.0125,0.0017;;;;
18,January 2006,0.0,0.0,0.0,0.0001,0.0005,0.0009,0.4535,0.0503,0.0,0.0,0.0129,0.0438,0.016,0.0,0.004,0.0,0.0,0.0011,0.0742,0.0,0.0,0.0,0.0,0.007,0.0,0.0014,0.0289,0.2685,0.0073,0.0,0.0164,0.0117,0.0014;;;;
19,February 2006,0.0,0.0,0.0,0.0001,0.0007,0.0005,0.4454,0.0525,0.0,0.0,0.013,0.0413,0.0155,0.0,0.0052,0.0,0.0,0.0011,0.0744,0.0,0.0,0.0,0.0,0.0057,0.0,0.0014,0.0301,0.2748,0.0055,0.0,0.0194,0.0121,0.0014;;;;
20,March 2006,0.0,0.0,0.0,0.0001,0.0004,0.0005,0.4392,0.0518,0.0,0.0,0.0119,0.0419,0.0166,0.0,0.0052,0.0,0.0,0.0008,0.0785,0.0,0.0,0.0,0.0,0.006,0.0,0.0014,0.0305,0.2769,0.0055,0.0,0.0194,0.0107,0.0025;;;;
21,April 2006,0.0,0.0,0.0,0.0001,0.0008,0.0,0.4459,0.0486,0.0,0.0,0.0114,0.0399,0.0176,0.0,0.0059,0.0,0.0,0.0009,0.0802,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0284,0.28,0.0036,0.0,0.0198,0.0103,0.0011;;;;
22,May 2006,0.0,0.0,0.0,0.0001,0.001,0.0002,0.4399,0.0449,0.0,0.0,0.0118,0.0401,0.0171,0.0,0.0068,0.0,0.0,0.0011,0.0837,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0289,0.2825,0.0045,0.0,0.0216,0.0102,0.0011;;;;
23,June 2006,0.0,0.0,0.0,0.0001,0.0012,0.0002,0.4428,0.0422,0.0,0.0,0.0105,0.0368,0.0185,0.0,0.0071,0.0,0.0,0.0018,0.0858,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0316,0.2769,0.0049,0.0,0.0232,0.0103,0.0011;;;;
24,July 2006,0.0,0.0,0.0,0.0,0.0012,0.0002,0.4425,0.0398,0.0,0.0,0.0111,0.0356,0.0192,0.0,0.0072,0.0,0.0,0.0022,0.089,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0315,0.274,0.0059,0.0,0.0244,0.01,0.0011;;;;
25,August 2006,0.0,0.0002,0.0,0.0,0.001,0.0002,0.4468,0.036,0.0,0.0,0.0107,0.0357,0.0194,0.0,0.0068,0.0,0.0,0.0029,0.0903,0.0,0.0,0.0,0.0,0.0059,0.0,0.0,0.03,0.2722,0.0057,0.0,0.0243,0.0094,0.0026;;;;
26,September 2006,0.0,0.0005,0.0,0.0003,0.001,0.0004,0.4488,0.037,0.0,0.0,0.0106,0.0359,0.0206,0.0,0.0071,0.0,0.0,0.0032,0.0882,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0279,0.2684,0.0062,0.0,0.0274,0.0087,0.0015;;;;
27,October 2006,0.0,0.0008,0.0,0.0003,0.0012,0.0006,0.4465,0.0366,0.0,0.0,0.0095,0.0349,0.021,0.0,0.0057,0.0,0.0,0.0032,0.0853,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0266,0.2749,0.006,0.0,0.0287,0.0096,0.0015;;;;
28,November 2006,0.0,0.001,0.0,0.0004,0.0013,0.0005,0.4468,0.0385,0.0,0.0,0.0105,0.0349,0.0208,0.0,0.0049,0.0,0.0,0.0032,0.0864,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0277,0.2701,0.0067,0.0,0.0281,0.0096,0.0015;;;;
29,December 2006,0.0,0.002,0.0,0.0004,0.0017,0.0007,0.4435,0.0396,0.0,0.0,0.0103,0.0355,0.0221,0.0,0.0047,0.0,0.0,0.0032,0.0894,0.0,0.0,0.0,0.0,0.0063,0.0,0.0,0.0255,0.2707,0.0063,0.0,0.0279,0.0087,0.0015;;;;
30,January 2007,0.0,0.0032,0.0,0.0004,0.0014,0.0007,0.4412,0.0389,0.0,0.0,0.0096,0.0343,0.0213,0.0,0.0056,0.0,0.0,0.0035,0.0913,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0265,0.2711,0.0068,0.0,0.0264,0.0093,0.0015;;;;
31,February 2007,0.0,0.0031,0.0,0.0004,0.0016,0.0007,0.442,0.0381,0.0,0.0,0.0098,0.034,0.0214,0.0,0.0054,0.0,0.0,0.0029,0.0974,0.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.0276,0.2677,0.0063,0.0,0.0259,0.0093,0.0;;;;
32,March 2007,0.0,0.0032,0.0,0.0002,0.0016,0.0006,0.4403,0.0344,0.0,0.0,0.0111,0.0322,0.0207,0.0,0.0058,0.0,0.0,0.0025,0.0989,0.0,0.0,0.0,0.0,0.0061,0.0,0.0,0.0272,0.2749,0.0061,0.0,0.0242,0.0099,0.0;;;;
33,April 2007,0.0,0.0041,0.0,0.0002,0.0011,0.0004,0.4455,0.0328,0.0,0.0001,0.0108,0.0306,0.0198,0.0,0.0058,0.0,0.0,0.0026,0.1037,0.0,0.0,0.0,0.0,0.0053,0.0,0.0,0.0274,0.2709,0.0058,0.0,0.0235,0.0093,0.0003;;;;
34,May 2007,0.0,0.0048,0.0,0.0001,0.0012,0.0005,0.4481,0.0302,0.0,0.0001,0.009,0.0288,0.0206,0.0,0.006,0.0,0.0,0.0024,0.1044,0.0,0.0,0.0,0.0,0.0054,0.0,0.0,0.0265,0.2752,0.0046,0.0,0.0229,0.0088,0.0004;;;;
35,June 2007,0.0,0.0046,0.0,0.0001,0.0009,0.0004,0.4555,0.0279,0.0,0.0001,0.0089,0.0276,0.019,0.0,0.0058,0.0,0.0,0.0017,0.1059,0.0,0.0,0.0,0.0,0.0056,0.0,0.0,0.0251,0.2755,0.0039,0.0,0.0218,0.0093,0.0004;;;;
36,July 2007,0.0,0.0039,0.0,0.0001,0.0012,0.0004,0.4609,0.0269,0.0,0.0001,0.0081,0.0277,0.0182,0.0,0.0053,0.0,0.0,0.0011,0.1077,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0252,0.2745,0.0031,0.0,0.0219,0.0083,0.0004;;;;
37,August 2007,0.0,0.0053,0.0,0.0001,0.0012,0.0005,0.4647,0.0256,0.0,0.0004,0.0086,0.0273,0.0167,0.0,0.0056,0.0,0.0,0.0013,0.1055,0.0,0.0,0.0,0.0,0.0047,0.0,0.0,0.0233,0.2742,0.0033,0.0,0.023,0.0084,0.0004;;;;
38,September 2007,0.0,0.0059,0.0,0.0001,0.0014,0.0008,0.4687,0.0265,0.0,0.0004,0.0079,0.0248,0.0167,0.0,0.0053,0.0,0.0,0.0013,0.1072,0.0,0.0,0.0,0.0,0.0045,0.0,0.0,0.0226,0.272,0.0027,0.0,0.0226,0.0082,0.0004;;;;
39,October 2007,0.0,0.0054,0.0,0.0001,0.0015,0.001,0.4594,0.0255,0.0,0.0004,0.008,0.0247,0.0166,0.0,0.0061,0.0,0.0,0.0014,0.1085,0.0,0.0,0.0,0.0,0.0046,0.0,0.0,0.0226,0.2783,0.0029,0.0,0.0242,0.008,0.0005;;;;
40,November 2007,0.0,0.0059,0.0,0.0001,0.0012,0.001,0.459,0.0245,0.0,0.0003,0.0087,0.0254,0.0156,0.0,0.0063,0.0,0.0,0.0014,0.1084,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0207,0.2802,0.0034,0.0,0.0245,0.0084,0.0006;;;;
41,December 2007,0.0,0.0064,0.0,0.0001,0.0015,0.0013,0.4495,0.0248,0.0,0.0005,0.0083,0.0249,0.0163,0.0,0.007,0.0,0.0,0.0014,0.108,0.0,0.0,0.0,0.0,0.0043,0.0,0.0,0.0212,0.2865,0.0038,0.0,0.0251,0.0082,0.0007;;;;
42,January 2008,0.0001,0.0075,0.0,0.0002,0.0014,0.0013,0.4396,0.0234,0.0,0.0007,0.0088,0.0248,0.017,0.0,0.0073,0.0,0.0,0.0015,0.1099,0.0,0.0,0.0001,0.0,0.0035,0.0,0.0,0.0218,0.2935,0.0037,0.0,0.025,0.0081,0.0007;;;;
43,February 2008,0.0001,0.0075,0.0,0.0003,0.0014,0.0012,0.4288,0.0227,0.0,0.0004,0.0084,0.0243,0.0176,0.0,0.0075,0.0,0.0,0.0014,0.1126,0.0,0.0,0.0001,0.0,0.0037,0.0,0.0,0.0218,0.3038,0.0042,0.0,0.0235,0.0077,0.0011;;;;
44,March 2008,0.0001,0.008,0.0,0.0002,0.0017,0.0009,0.4183,0.0219,0.0,0.0008,0.0078,0.0252,0.0174,0.0,0.0072,0.0,0.0,0.0019,0.1171,0.0,0.0,0.0001,0.0,0.004,0.0,0.0,0.0216,0.3092,0.0049,0.0,0.0229,0.0073,0.0015;;;;
45,April 2008,0.0001,0.0087,0.0,0.0002,0.0021,0.0009,0.4125,0.0214,0.0,0.0012,0.0081,0.0246,0.0177,0.0,0.0072,0.0,0.0,0.0017,0.1188,0.0,0.0,0.0001,0.0,0.0047,0.0,0.0,0.0202,0.3135,0.0053,0.0,0.0229,0.0067,0.0013;;;;
46,May 2008,0.0001,0.0095,0.0,0.0002,0.0031,0.0008,0.405,0.0216,0.0,0.0012,0.0077,0.0234,0.0167,0.0,0.0077,0.0,0.0,0.0016,0.1213,0.0,0.0,0.0001,0.0,0.0055,0.0,0.0011,0.0205,0.3162,0.0054,0.0,0.0224,0.0067,0.0023;;;;
47,June 2008,0.0001,0.01,0.0,0.0004,0.0028,0.0004,0.4022,0.0204,0.0,0.001,0.0079,0.0227,0.0159,0.0,0.0073,0.0,0.0,0.0022,0.125,0.0,0.0,0.0001,0.0,0.0055,0.0,0.0011,0.0203,0.3168,0.006,0.0,0.0225,0.0065,0.0029;;;;
48,July 2008,0.0,0.0099,0.0,0.0003,0.003,0.0006,0.4039,0.0194,0.0,0.0008,0.0078,0.0218,0.0146,0.0,0.0079,0.0,0.0,0.0019,0.1255,0.0,0.0,0.0,0.0,0.0056,0.0,0.0011,0.0185,0.3169,0.0063,0.0,0.0235,0.007,0.0036;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
;;;;
